Venue,Latitude,Longitude,Category,Id
ТЦ «Андреевский»,47.21783163186063,38.92512890537901,Shopping Mall,4e7850911520d4349544bd38
Barber Shop,47.217248,38.925714,Salon / Barbershop,59142bd7780eee7aaa9ddfa9
Юта,47.21713875656587,38.926525215071514,Convenience Store,4f6b1718e4b0a9c2c1543767
Школа №10,47.21509010756388,38.92698526382446,Middle School,50f3d06ce4b0ea5b1cfabac8
Городской дом культуры,47.218200333482564,38.92532120523307,Concert Hall,4fb61a2ee4b0e3b7389e1fa1
Солнечные часы,47.21845320100592,38.92476439476013,Monument / Landmark,50255034e4b0ea71a2ebee27
Сквер Театральный (сквозняк),47.21664589614384,38.92799422203153,Park,4faa7fd4e4b0b29e39d8e94c
Катюша,47.216365814208984,38.927734375,Toy / Game Store,4f51d22ce4b092980d30b82e
Театр имени А. П. Чехова,47.21632473877439,38.92821738499172,Theater,4dcbe98a1f6ea1401d49d12a
Ситилинк-mini,47.21719980866609,38.92590165138244,Electronics Store,51233b7be4b0dff846fe6198
Ассорти,47.217307823026744,38.92657284570955,Sushi Restaurant,4d84dd2799b78cfafc22c11f
Наша Пекарня,47.21758,38.92518,Bakery,5a8ef8a7838e5978799d8573
ТУМ,47.21806332060879,38.92492502167464,Shopping Mall,4d8a3f5b7139b1f729cbc6d4
Салон-магазин МТС,47.2173,38.925152,Mobile Phone Shop,506c9d363d7c5efc538c157a
"Остановка ""ТУМ""",47.21798509151452,38.924864623928,Bus Line,4ffc63a0e4b070f1c95d448c
Доберман на Петровской,47.21703134293691,38.92687833488058,Bar,5002e6b1e4b0645fed87627e
Центральная городская публичная библиотека имени А. П. Чехова город Таганрог,47.21527135662143,38.929291969715024,College Library,519f40aa498e6297377fc263
Площадь перед администрацией города,47.21573314047246,38.92822968077337,Plaza,5368f4ad498ea0cb80cef632
Полимед,47.216394,38.926466,Medical Center,573d759dcd108c13e21c2f3b
Финансовое управление г. Таганрога,47.215296332617115,38.924051948632915,City Hall,5240002811d263772d3f3d22
Дом Учителя,47.217436,38.925065,Cultural Center,5411efe6498e4d9d9a8a462e
Городская Поликлиника #2,47.21712,38.927948,Medical Center,55adfc6f498e803675194b2b
Astor City,47.21745212735787,38.92629776411867,Restaurant,523f182b11d28d5c4b90d46a
BURGERSHOP Original,47.217855,38.924128,Burger Joint,58bd69d7a6118c3c634a37ae
Школьная столовка,47.21505400217787,38.92690276295029,Diner,5101053be4b058a37f9e19aa
"Парикмахерская студия ""СОЛО""",47.21747672347701,38.92441034317016,Salon / Barbershop,50d6cd11011cafac8d8008e7
дуремар,47.216611,38.924187,Alternative Healer,53be6037498e40af64936a2e
"НКБ ""МИУС""",47.216670989990234,38.92692565917969,Building,5153f4b3e4b00653c2413ed9
Норма Пиццерия,47.21699367,38.92695874,Pizza Place,4d75379dfe1b721ec0f2b71f
"Такси ""Престиж""",47.21649932861328,38.92674255371094,Taxi,53c03ab2498ed50a2f097175
Петровская👑,47.217149697942155,38.92643643353709,Plaza,53a1ea60498e3085dcd93032
"ЮФУ Учебно-лабораторный корпус ""В""",47.216397530508345,38.92717708258673,College Administrative Building,520ba5f711d27b86fc40d925
"ЮРКЦ ""Земля""",47.21732103277789,38.92762559305582,Government Building,4dc4508b45dd26455253d3c1
шаурма,47.218348,38.924758,Bistro,5328b98111d2410b3ae8e00d
Грейнфорс Трейдинг,47.217548,38.925296,Office,53a2a3f6498ef1cc7d606292
ресторан асорти,47.2173798751932,38.926654558873494,Asian Restaurant,4fa10ba6e4b00c2d65b27bda
Ракурс,47.21691459857993,38.92629651666418,Photography Lab,51150385e4b01c4fca71629c
Молодежный Центр,47.21761249479594,38.92558121388853,Performing Arts Venue,507ad2d4e4b00eb862002dc3
donriver,47.217796325683594,38.92494201660156,Tech Startup,52492a4411d2dfcb1426b5c4
Новые Медицинские Технологии,47.21758904073418,38.92704347497805,Medical Lab,50b30423e4b0dabb59464b4d
Ассоциация юристов Таганрога,47.215151131737976,38.925998990954774,Building,4fd859cee4b0a71e246e6fea
Сквер библиотеки им. А.П. Чехова,47.21649922821133,38.92818233826088,Plaza,51c31d29498ea9b8ad118662
Стилист Екатерина Морозова,47.21752,38.924217,Salon / Barbershop,5231689811d2f09b43f225ab
дом гаэтано,47.21776,38.925723,Café,5ce1548ca5a315002c956c58
Куафер,47.21611,38.925,Nail Salon,501d3944e4b09ed244ad5cea
Поляна,47.21757888793945,38.926429748535156,Restaurant,51bf6871498eecb5346e2f45
Мастерская Marchevski Design,47.21772727292555,38.92530811403374,Design Studio,51a1f844498e638864739786
пивная служба,47.21658316441476,38.92462801232928,Brewery,4f357931e4b0993aed8736bd
Оптик Центр,47.217763283373976,38.92391010607578,Department Store,50aa32cbe4b007904c2d8552
Вкуснолюбов,47.218015,38.924287,Deli / Bodega,529dea1f498ecb63beae83a3
Оазис,47.217982,38.92503,Flower Shop,565aa7c038faef99b4717b38
"ул.Греческая,99/пер.А.Глушко,2",47.21703228107843,38.927660682339386,Office,52e0c0cb11d232e2c5393d52
Кардиологический центр,47.21528748763386,38.92740071971754,Doctor's Office,53a41a61498e35d5abad4b0f
OrtoMed Офис,47.214749,38.924229,Coworking Space,5278998711d2561d60cee97e
Свежее зерно,47.217316,38.926621,Coffee Shop,58bda55e92ca4c138fe2916c
ТЦ Выбор,47.21773147583008,38.92517852783203,Shopping Mall,4fcb15bee4b076524de6041c
ТЦ «Театральный»,47.21663929831953,38.92745354561725,Shopping Mall,4f51d1c5e4b0b5d9dd5f14aa
Моделист,47.216791,38.928643,Auto Dealership,517e640ae4b0a6c197739d60
Феникс,47.21518441941795,38.92509359441517,Paper / Office Supplies Store,5209edad11d2cd078b4b3bbf
Каприз,47.21803563302556,38.92419416375267,Bridal Shop,5300859f498e5d97ad993d85
Чеширский кот,47.217316,38.927489,Theater,567a923c498ee71f8d089024
Маленький гений,47.217689514160156,38.92391586303711,Toy / Game Store,4f59bf1de4b04edd0ba6f0e2
РИС-15,47.216870967614575,38.927115953939854,Asian Restaurant,4d753979949854814a49347e
В Порядке Вещей,47.216491,38.92794,Clothing Store,50b9a265e4b069aae9b691d1
Tele2,47.217188,38.923616,Miscellaneous Shop,53cd258a498ecfa7ac1f91e0
В Ёлках Возле Белого Дома,47.215783,38.928116,Other Great Outdoors,51fbf508498e9d8fd5dda64d
Такси Курьер,47.21797180175781,38.925140380859375,Taxi,50c20752e4b02bea623df3b1
Газ Вода,47.218069,38.924536,Juice Bar,518917a6498e837200df1fba
Barada's bar,47.217326,38.926601,Hookah Bar,55d4cda8498eabfe2a2730f4
Айтика,47.21525573730469,38.92490005493164,Tech Startup,5237018711d2fd278ad755b3
Белка,47.215563,38.928327,Capitol Building,521e6563498ef4d34f81a4ea
Панорама,47.21850693847068,38.923992834879954,Restaurant,4f28f792e4b0f07a95b3ad55
Глобус-Арт,47.21826,38.924152,Art Gallery,57dc348a498e87777e52495e
Астор,47.2154282931806,38.9292258754772,Lounge,4e3fcb1a1495bf24a5f83465
ТКМП,47.2150685479928,38.92914147496616,College Academic Building,513d7eb8e4b07db92ea57c83
В порядке вещей,47.21748401068935,38.925440311431885,Clothing Store,50d5a387e4b0be096b46bfed
Бистро,47.218530541455216,38.924398730056296,Fast Food Restaurant,53510147498e833956edc589
Суши Wok,47.21841678051192,38.92436111511504,Asian Restaurant,549db082498effe1dfec783b
🍴Суши Вок🍜,47.218433,38.924455,Asian Restaurant,56ab9cec498e83964b9359fb
Рашен Страшен,47.21802634818227,38.9251220877376,Bar,4e8f5170d22dccc37e5400ad
Ямуна,47.215725,38.9297,Vegetarian / Vegan Restaurant,5a772562112c6c1294e19e4e
Управление социальной защиты населения,47.215897582326264,38.92978277714444,Government Building,4f4b1997e4b0ef28489418e1
Три Орешка,47.21568500480303,38.93114604315551,Coffee Shop,53b98963498e9ba407ec3c00
"Редакция"" Таганрогская Правда""",47.215215,38.931371,Office,500d04e7e4b0e68938e952d4
Блинная #1 на Петровской,47.214859072852626,38.929927725510936,Café,54a28e35498e55060a8651c7
ПитьКофе Кино,47.21514452266693,38.9296556055067,Coffee Shop,4d84b5888de9721ed5543651
Sabway,47.216400146484375,38.93064880371094,Sandwich Place,5291eb27498eeba572bde97d
"ФБУ ""Таганрогский ""ЦСМ""",47.21551349211811,38.929149942750314,Building,5021f474e4b0821d75f27657
Pink's Family By Greenwich Park Hotel,47.21488,38.93031,Hotel,59d3ddaa08f52111356eff84
Банк Центр-Инвест,47.21548531654349,38.93161906137312,Bank,5060215fe4b00e4387373b62
ТМОЛ,47.214798695684394,38.93221673312112,High School,51cae55c498ee8334a34a62a
Feolas_kitchen_wine,47.214813,38.930424,Restaurant,5cd5addfd41bb7002ccde6b7
КУИ,47.21578310057305,38.9305402987258,Government Building,50dc1a6fe4b09036bcec8247
Альбатрос,47.21714284832581,38.93113796412752,Café,5166e60be4b07cad39a35d31
ФСБ,47.216127,38.929734,Government Building,5192236d498ee2e55223a4ce
Шаверма,47.214922,38.929698,Turkish Restaurant,581dfb4c1dbf6c6cf4cd601c
Амбрелла,47.21450886700168,38.91207569920296,Tech Startup,5530b3ea498e56b3c7437457
"ЗМК ""Кристалл""",47.21619737101293,38.93338066610987,Warehouse,53be56dd498e1c9fd519683c
"ФГУП ""Федеральный Кадастровый Центр ""Земля""",47.21752,38.929149,Government Building,4e5e11bcd22d7239c19cb7e8
Litera,47.21502685546875,38.92978286743164,Language School,5412f00e498e8ea0c0cc9f2e
Pink's Family,47.214858,38.93028,Other Nightlife,5807b72b38faf7a5c221cd7d
Сицилия,47.21458537735979,38.93007121059699,Pizza Place,57cda4e7498ede2aef9212dc
Таганрогская Транспортная Прокуратура,47.214583709826286,38.931973504184036,Government Building,538febbb498ea85cddd00c0c
Гримерка,47.215508,38.92963,Salon / Barbershop,585d3ad7158b9617880530c1
Столовая №1,47.214427007682815,38.93064628441846,Cafeteria,4feeda10e4b0203e0a30e2fd
Л'Этуаль,47.21541578420829,38.92926576154354,Cosmetics Shop,4f83002ee4b0b2237e8a6cb1
БКС Премьер,47.21467107231053,38.9298391342163,Bank,50b755fae41247a52b6fcc8a
"Сеть Пиццерий ""Сицилия""",47.21457,38.930211,Restaurant,58122fbed67cb2ee0c64090b
DNS,47.21440505981445,38.930721282958984,Electronics Store,4fcb18c0e4b0ac24477def65
Баскин Роббинс,47.21520314287494,38.9295931176893,Ice Cream Shop,4fa7be15e4b01208fc4e7a5f
Социопаб,47.215453,38.929197,Gastropub,5b48e9af8ad62e002cf69881
Осака,47.21552014175573,38.9297491043001,Japanese Restaurant,51975624498e3d8c9c5b1764
O'STIN,47.214510744903016,38.930708169937134,Clothing Store,4fcb1b16e4b00865cca08cfd
Фанагория,47.214796842715266,38.930052843717,Wine Shop,564f4275498e8e37440907bc
Grill Bar,47.214826,38.930313,Bar,59dd0b4c50a6f05587884fac
Культ вина,47.21551,38.92931,Wine Bar,5c74142e60255e002c1aefbc
Мое солнышко,47.21483197878785,38.92970114482262,Kids Store,52298e7611d2d7ac4826f587
Sugar,47.214607,38.929986,Coffee Shop,5c1d0a3fbd4009002c440fdc
Go Coffee,47.214566,38.930047,Coffee Shop,5aae43c5b546180dba0a77d2
Оптик Центр,47.21453866700153,38.93009552447688,Optical Shop,51a5dc60498e3a0a64fc3d11
Платинум,47.21544,38.932129,Dance Studio,59cc8fafc530930c5a61a7a5
ерш,47.214860857843455,38.930617598183986,Cafeteria,5333f022498e5df0393b3fe9
Baskin Robins,47.21529151594802,38.92971130158794,Ice Cream Shop,4f083326e4b05dd3a2da65a7
texas,47.215602931787075,38.92947544225496,Karaoke Bar,553aae3e498efecdca09cbee
Старая Крепость,47.21549472668671,38.92956985935312,Cocktail Bar,4f45269ee4b0ea314bc60a79
Школа № 4,47.2145549898083,38.932544303905836,College Academic Building,50730dc4e88925ee9efdce81
нотариус Самбур С.В.,47.214481353759766,38.92959976196289,Financial or Legal Service,51a31466498e3795d4316f70
Blue Filters,47.21543842087435,38.929507560622305,Office,5247dd2e11d22ec06faac75e
Сбербанк,47.21471479788301,38.933422565460205,Bank,4f51f0d1e4b0336533687c59
Temirinda,47.218046,38.933228,Hotel,4f92070ae4b09347da0aaf5c
ЮниКредит Банк,47.214598196276285,38.93082618713379,Bank,4f83044dd5fb964a863dde92
Райффайзен Банк,47.21563524411663,38.9287918988758,Bank,51adaf21498e1715a71094fb
БТИ,47.215644,38.932517,Office,564dc1a5498efc2a38fed100
music star,47.21536904,38.92939979,Music Store,4d7bab07645ea35d1e9136f8
Территория подарков,47.21519470214844,38.92953109741211,Gift Shop,521a255211d27a09b9955566
Поляна,47.215511397159275,38.92969567833217,Pizza Place,4fa7a519e4b094b947dec024
Горбушка,47.214311,38.930702,Dessert Shop,5c5c3b685455b2002cd0b27d
Дача,47.215551981656574,38.92955533654053,Restaurant,5289ff07498ea03708e5db72
Борщи И Щи,47.214317,38.930416,Cafeteria,5c88cc1bf870fd002cb001a5
"ТТИ ЮФУ, Отдел Аспирантуры",47.21465301513672,38.92948532104492,College Auditorium,524a71ff498eb7d8a5ca4f51
Феникс,47.21678147111164,38.93078032666555,Bookstore,4fcb1d15e4b067457c49735d
Милые Кости,47.214966,38.933582,Art Gallery,5687f0e1498e74877e0ad8bf
Восторг,47.21436043204241,38.930927837135805,Gift Shop,4fcb1953e4b0e33fd49cd9a8
Вина Кубани,47.214790887791914,38.93098620344413,Winery,518e4d25498e8da78ab01fea
Хмельнофф,47.21545266612336,38.930664981639616,Pub,4f743ed3e4b0250b7115cc37
Столовая ТИУЭ,47.214351654052734,38.93208312988281,College Cafeteria,4fd31610e4b088343a70180a
Sw Office,47.21406,38.929413,Office,5bd08deada5e56002cc97047
Петровская лавка,47.214075,38.931203,Bakery,588ca7b64f1069046af6c088
А.Глушко 7,47.214232,38.929206,Office,53882a13498ef00115ddf17e
Дом книги,47.21438927851714,38.930953624777075,Bookstore,56938d69498ea8988b7a5a43
coffee shop у каменки,47.21663123263486,38.93344455552691,Café,53becd9e498e10ccecf6d99c
Кафе на Петровской,47.21406936645508,38.931392669677734,Café,51850046498e0b262fb62320
DHL почта,47.21709418936731,38.929865977324326,Post Office,5166a02be4b0f7887c2c5026
"медицинский центр ""эксперт""",47.216532157638575,38.93225707449006,Medical Center,5301b3f911d2b268fc512e5b
Японская лавка,47.21401667370941,38.93077944085566,Cosmetics Shop,5698fd2e498ee6848a1cbb6d
миа пицца,47.21824766040341,38.93060987925577,Pizza Place,52b6eb67498e8a763ff8223b
Greenwich Park,47.21955293004672,38.93817994607069,Massage Studio,4f69dc71e4b0656e8736b56a
Магазин Пять Ступенек,47.214226,38.934236,Miscellaneous Shop,50dc3f5ce4b09888ab27db14
Автошкола Автолайн-Юг,47.217499331099546,38.933483052686505,Office,515d61bce4b02c7fcf76de4e
Дольче Вита,47.21375807490936,38.93110152684225,Pizza Place,538f1127498e4ac4370df3de
Следственный Комитет Таганрог,47.213602,38.933002,Capitol Building,515bddebe4b02450f5fc01cb
Государственный Строительный Надзор,47.21284,38.933113,Government Building,5959fbf92e26800edba46581
"Медицинская лаборатория ""КДЛ",47.213008,38.931951,Laboratory,582ecd4a072d6b35775a1b26
Приёмная депутата ЗС РО Олега Кобякова,47.22025570914164,38.93641907248729,Campaign Office,5367666e498ed0312ce667e4
"Салон Красоты ""На Итальянском""",47.213707,38.933804,Salon / Barbershop,51a99885498ea2cea38f2b38
Таймкофейня New York,47.212924,38.932733,General Entertainment,5348207b498e55cd5a0fc4f6
Варваци,47.21439573030569,38.934013238911874,Hotel,4ffd80f0e4b0cfa7b8beba2a
Центринвест,47.217716,38.934023,Building,4f8e93a7e4b0b7b468d261cb
DC BARS Ltd.,47.21427083015305,38.934710025786224,Building,4e291bcfe4cd6c6cb34df412
Subway,47.212699070165336,38.93337171087938,Sandwich Place,508bbddae4b06da582142310
Велопрокат #1,47.213636,38.935186,Bike Shop,57403613498e91d7f831e00a
АвиаОК,47.21411,38.934635,Building,57765622498e603fa642714d
Лермонтовский переулок,47.213639416119925,38.93104825577508,Road,55e81d51498e6c9bd5abc122
Чудо Обувь,47.213363,38.933067,Shoe Store,529dd29911d2f9b87f3b9698
Language Link Taganrog,47.212939089578306,38.93182512726353,School,5280e11e11d2237ba2cbea3a
